time,mass,momentum,energy,entropy,temperature,heat flux,4th moment,5th moment,6th moment,7th moment,L1 norm,L2 norm,L3 norm,Linfinity norm,minimum,rank
0.0,0.9999999999999999,-1.1435807663720099e-17,0.7690640663975429,3.267448490448713,1.5182337649085988,-8.837070933656469e-18,4.227973122271859,-8.21291167477379e-17,16.504668561436898,-1.150294224240149e-16,0.9999999999999999,0.21187773009975913,0.13507789708917187,0.08267732103860342,4.2633954590871466e-15,5
0.010000000000000005,0.9999999999999867,-4.276365477617135e-16,0.7690640664018545,3.2674490100139195,1.5182266364024615,-5.808818544580799e-16,4.227933895638895,-2.905768548412506e-15,16.504417342880224,-2.2472969936782744e-14,0.9999999999999867,0.21187781683016207,0.13507814377786023,0.08267653624635976,4.254766134679471e-15,5
0.020000000000000014,0.9999999999999725,-8.294559548075895e-16,0.7690640664334631,3.267451929483203,1.5182055942400636,1.9524109434211623e-16,4.22781825152865,7.921486004040107e-16,16.503673686768003,-6.5477273126016144e-15,0.9999999999999725,0.2118779053550377,0.13507873649984567,0.08267993474893773,4.229157661878001e-15,5
0.030000000000000023,0.9999999999999647,-1.2603422503505626e-15,0.7690640665203319,3.267457225168705,1.518170668023343,1.6567744219727829e-15,4.227626389698247,1.0631588247570975e-14,16.502439278131565,5.104547156058875e-14,0.9999999999999647,0.21187799924731296,0.13507967820840935,0.08268311701659165,4.186403616440688e-15,5
0.04000000000000003,0.9999999999999514,-1.6411267588216805e-15,0.7690640666903524,3.267464857366676,1.5181219074840238,2.065858301211667e-15,4.227358645721572,1.4070328561120726e-14,16.50071694648173,6.861744787818591e-14,0.9999999999999514,0.21187810447112881,0.135080973809964,0.08268760330657386,4.127083248063157e-15,5
0.05000000000000004,0.9999999999999352,-2.1228737829572485e-15,0.7690640669713171,3.2674747704176133,1.5180593824096906,2.0324453925413266e-15,4.227015490499486,1.5939574421648672e-14,16.498510662331626,8.582411582629124e-14,0.9999999999999352,0.21187822936718026,0.13508263014419994,0.08269475574094118,4.05200273360221e-15,5
0.060000000000000046,0.9999999999999234,-2.524844279505091e-15,0.7690640673908882,3.26748689279462,1.5179831825397163,1.4865546808925587e-15,4.2265975295682665,1.2786707727797247e-14,16.495825532220074,6.445918018099794e-14,0.9999999999999234,0.2118783846314462,0.1350846559556178,0.08270030335045438,3.961697666459467e-15,5
0.07000000000000005,0.9999999999999074,-2.8624106259084528e-15,0.7690640679765421,3.2675011372233027,1.5178934174312027,2.415422869312886e-15,4.2261055022060505,1.8086809719201902e-14,16.49266779218248,9.104744952762034e-14,0.9999999999999074,0.211878583286776,0.1350870618559796,0.08271142950010399,3.856490702359895e-15,5
0.08000000000000006,0.9999999999998967,-3.273746765754086e-15,0.7690640687555613,3.2675174008371974,1.517790216295314,3.2127332884974644e-15,4.225540280337629,2.3634340198894904e-14,16.489044799604898,1.2476570341105053e-13,0.9999999999998967,0.21187884064667942,0.13508986027710468,0.08272092182224641,3.738257507793094e-15,5
0.09000000000000007,0.99999999999988,-3.772069801150947e-15,0.7690640697549809,3.267535565373405,1.5176737278041372,4.552297259855301e-15,4.22490286723676,3.248805033589236e-14,16.484965023374404,1.7349728424764788e-13,0.99999999999988,0.21187917427046501,0.13509306541327493,0.08273309778874618,3.606744572748395e-15,5
0.10000000000000007,0.9999999999998669,-4.214774959165196e-15,0.7690640710015698,3.267555497414343,1.517544119868585,5.22713518519638e-15,4.224194396026156,3.743363854568499e-14,16.480438032229465,2.0127936860639406e-13,0.9999999999998669,0.21187960390881921,0.13509669315246434,0.08274657749464542,3.46419312719011e-15,5
0.11000000000000008,0.9999999999998539,-4.609039996991866e-15,0.7690640725217824,3.2675770486815447,1.5174015793876126,5.443240395095264e-15,4.223416127974157,3.811388054122955e-14,16.47547448119383,2.0046090438638475e-13,0.9999999999998539,0.21188015143873767,0.13510076099547844,0.08275970065707469,3.311432129984939e-15,5
0.12000000000000009,0.9999999999998457,-4.94348079181986e-15,0.7690640743417396,3.2676000563888525,1.5172463119693458,4.6471886668703055e-15,4.222569450587758,3.578116535701836e-14,16.47008609596389,1.940617263239408e-13,0.9999999999998457,0.2118808407866615,0.1351052879620382,0.08277717050472727,3.1491785766799715e-15,5
0.1305000000000001,0.9999999999998291,-5.3198446353392576e-15,0.7690640766034548,3.267625588254487,1.517069829171681,4.102848025515013e-15,4.221608469468856,3.5985794964547846e-14,16.46398505999453,2.064337741546074e-13,0.9999999999998291,0.21188174558337827,0.13511055778154243,0.08279378379557803,2.97044420577053e-15,5
0.1405000000000001,0.9999999999998103,-5.6098737986768135e-15,0.7690640791179278,3.267651013845778,1.5168891916114988,5.419530248835722e-15,4.220626411938746,4.43394371782771e-14,16.457766843311052,2.5101085489656616e-13,0.9999999999998103,0.21188280861258071,0.13511609122982235,0.08281364627450302,2.793610140007887e-15,5
0.1505000000000001,0.9999999999997964,-5.963598145581998e-15,0.7690640820093781,3.2676773145490405,1.5166965664405736,5.223804651647776e-15,4.21958093359381,4.365652533488279e-14,16.451165970663475,2.432541472939531e-13,0.9999999999997964,0.2118840980803646,0.13512214998824815,0.08283342730655001,2.6115612618055215e-15,5
0.16050000000000011,0.9999999999997798,-6.387275555469127e-15,0.7690640853022195,3.267704273937046,1.5164922316260627,6.231746753826081e-15,4.218473909457566,5.101065511832481e-14,16.44419829642947,2.9025810617880343e-13,0.9999999999997798,0.21188564513727987,0.13512875796066448,0.08285403040341767,2.4253087439138886e-15,5
0.17050000000000012,0.9999999999997633,-6.840426323788916e-15,0.769064089020377,3.2677316640462584,1.5162764820258905,6.210242281361189e-15,4.217307328000812,5.082246472623564e-14,16.43688062975693,2.8522735388836207e-13,0.9999999999997633,0.21188748236824984,0.13513593985882597,0.08287779992155347,2.2358346955722762e-15,5
0.18050000000000013,0.9999999999997465,-7.22905689845045e-15,0.7690640931872486,3.2677592462592067,1.5160496289521113,5.2757108306555195e-15,4.2160832879701875,4.6815212839147746e-14,16.429230702957437,2.63521951655854e-13,0.9999999999997465,0.21188964361640875,0.13514372100769848,0.08289997989664336,2.045082108631522e-15,5
0.19050000000000014,0.9999999999997357,-7.825595098147342e-15,0.7690640978256793,3.267786772302788,1.5158119997107309,4.493408141230393e-15,4.214803995001041,4.3786751568325455e-14,16.421267136570812,2.4410551704989736e-13,0.9999999999997357,0.21189216378609388,0.13515212713105573,0.08292674891923284,1.8531262640749238e-15,5
0.20050000000000015,0.9999999999997259,-8.391812906464319e-15,0.7690641029579284,3.2678139853691497,1.5155639371187428,4.556447721296847e-15,4.213471758012465,4.526812410164671e-14,16.413009400901792,2.5063295622934634e-13,0.9999999999997259,0.21189507862403578,0.1351611841169231,0.08295289549802093,1.6621826426209184e-15,5
