time,mass,momentum,energy,heat flux,4th moment,5th moment,6th moment,7th moment,moment 0 continuity error,moment 1 continuity error,moment 2 continuity error,moment 3 continuity error,moment 4 continuity error,moment 5 continuity error,moment 6 continuity error,moment 7 continuity error,moment 0 norm error,moment 1 norm error,moment 2 norm error,moment 3 norm error,moment 4 norm error,moment 5 norm error,moment 6 norm error,moment 7 norm error,representability error in v^0,representability error in v^1,representability error in v^2,representability error in v^3,representability error in v^4,representability error in v^5,representability error in v^6,representability error in v^7,entropy,L1 norm,L2 norm,L3 norm,Linfinity norm,minimum,rank
0.0,1.0,1.2773213262474827e-17,0.5523336012708753,9.596132088729624e-18,2.688265433104201,1.3505660319932285e-17,9.712542478273507,9.562332541351577e-17,1.206719708092702e-30,0.34604129138564566,1.5678124357590978e-30,1.0643312245270147,2.4540133882435716e-30,8.890751583383242,5.7136175661395725e-30,142.86241905120917,3.3487349448067637e-16,3.662746168786903e-16,5.806230467852424e-16,1.1991434344769635e-15,2.2717901337240752e-15,4.01314083972964,6.950963822199386,44.09892169324091,2.1553816655073247e-16,2.356854064688965e-16,3.755890035356091e-16,7.669802657489149e-16,1.1934079704534993e-15,3.154311024232662e-15,6.0124492285031075e-15,1.7197427680933224e-14,3.247441131010249,1.0,0.20875550146153066,0.12890002345289922,0.0677562180818673,3.66468394380562e-15,10
0.010000000000000005,0.9999999999999919,-9.59886058492747e-17,0.5523336012717457,-6.296362238690902e-16,2.688259427785033,-2.793500260484579e-15,9.712509943530067,-1.2455133292462763e-14,5.8881635094512385e-6,0.3439015346877738,1.4336568430050135e-5,1.0540797259077954,0.00011122140719745601,8.775384617119416,0.0017068644003230453,140.54740343377378,3.347506551278819e-16,3.661402588670113e-16,5.804100608055808e-16,1.198703560895367e-15,2.2709567884927833e-15,4.01166872673309,6.948414047698598,44.082745187518555,2.201350473197651e-16,2.3635186932594936e-16,3.828783695357003e-16,7.919881471542022e-16,1.198303121938342e-15,0.0052797275177594504,0.00015223303016211954,0.4850554091689695,3.2474409651806666,0.9999999999999919,0.20875552291009705,0.12890004367864283,0.06775606407219983,3.663804815560311e-15,10
0.020000000000000014,0.999999999999985,-2.0719752025798231e-16,0.5523336012781319,-1.2421943047578432e-15,2.688241882003856,-6.136117157597544e-15,9.712414951714083,-3.148107300424098e-14,2.480238136540395e-5,0.3438855191411153,6.037832247430305e-5,1.0540063353773907,0.00046833519977441734,8.774579525299083,0.0071862674212168085,140.53153100190605,3.3476804367122013e-16,3.6615927793586646e-16,5.804402100684477e-16,1.1987658272673638e-15,2.2710747528042226e-15,4.0118771119130585,6.948774981417322,44.085035055255695,2.2034554191061548e-16,2.3767695237822907e-16,3.807742674588834e-16,7.675664992380539e-16,1.2020530381006185e-15,0.0009441213464160164,0.008269811962005274,0.07798235176396286,3.2474407993539827,0.999999999999985,0.20875554435833416,0.12890006390412356,0.06775620286572381,3.6615144174683456e-15,10
0.030000000000000023,0.9999999999999812,-2.8521161051048793e-16,0.5523336012956838,-1.8298901686996695e-15,2.688212826533609,-8.689957068953045e-15,9.712257704672083,-4.136157596165788e-14,5.673888451212506e-5,0.3438582969480682,0.00013808110724626728,1.0538816747825233,0.0010707635273489373,8.773212857615782,0.01642591189429067,140.50460292588554,3.347974125895976e-16,3.6619140078077403e-16,5.804911315989663e-16,1.1988709939832446e-15,2.271273992278555e-15,4.01222907051146,6.949384591591024,44.088902598232636,2.2585128420799817e-16,2.365063537334481e-16,3.7470946163002613e-16,7.724487892913339e-16,1.1899384045996413e-15,0.0009208256611965357,0.008251191095106995,0.07675425629143139,3.2474406335356845,0.9999999999999812,0.2087555658057049,0.12890008412891218,0.06775625553943557,3.657828513811344e-15,10
0.04000000000000003,0.9999999999999657,-4.1267678124290007e-16,0.5523336013300323,-2.4854550239962795e-15,2.6881723130328257,-1.2099224447586609e-14,9.71203854115252,-5.963806007467255e-14,0.00010166340321104266,0.34381991863605604,0.00024730185561875544,1.053706106382318,0.0019169957615212143,8.771289919036022,0.029396779951964293,140.46674844799077,3.348387126705507e-16,3.6623657357461254e-16,5.805627400697193e-16,1.1990188848188423e-15,2.2715541730572e-15,4.012724012763651,6.95024185671738,44.09434133574365,2.1562410817857827e-16,2.3746692749065555e-16,3.788982861505666e-16,7.854931277684119e-16,1.185500036034844e-15,0.0008364639024012988,0.00822467475363353,0.07181222599230096,3.2474404677312156,0.9999999999999657,0.20875558725167023,0.12890010435257523,0.06775606875298999,3.652772852568769e-15,10
0.05000000000000004,0.9999999999999553,-5.32254063533125e-16,0.5523336013868063,-3.103040827762138e-15,2.6881204139624826,-1.4914869537444204e-14,9.711757936182334,-7.357330890356284e-14,0.00015952752199296143,0.3437704555426317,0.00038783859031605287,1.0534801411719021,0.003004900625576844,8.768818186889483,0.04605795701552611,140.41814960502495,3.3489187450024667e-16,3.6629472039460693e-16,5.806549151269857e-16,1.1992092512112126e-15,2.271914824234987e-15,4.013361106810758,6.951345335974559,44.10134212679899,2.190499315916968e-16,2.3574851837205556e-16,3.754290510822869e-16,7.619538672483978e-16,1.2120363091610856e-15,0.0006673054333887168,0.008190207595368761,0.06147397810270434,3.2474403019461042,0.9999999999999553,0.20875560869569854,0.1289001245746739,0.06775632801581524,3.646360318642135e-15,10
0.060000000000000046,0.999999999999946,-6.683284771414298e-16,0.5523336014715979,-3.748787406529768e-15,2.688057222468663,-1.8349582632846235e-14,9.711416500188463,-8.464911172186007e-14,0.0002302687408285071,0.34370999968996774,0.0005594308259968924,1.053204437610158,0.004331731836637639,8.765807287076662,0.0663567659373327,140.35904052705732,3.349568086574134e-16,3.663657434344431e-16,5.807675017269884e-16,1.1994417729530739e-15,2.272355339175776e-15,4.014139281023749,6.952693173246634,44.10989319566323,2.200360961839456e-16,2.3913882130137313e-16,3.657703113525388e-16,7.932781491807037e-16,1.199722215154486e-15,0.00045767814287024275,0.008147707506991866,0.04834846751127027,3.247440136185812,0.999999999999946,0.20875563013725545,0.12890014479475645,0.06775623466863812,3.638642217956972e-15,10
0.07000000000000005,0.9999999999999293,-7.921542119972863e-16,0.5523336015899697,-4.388428995330063e-15,2.687982852231731,-2.720387425796198e-14,9.711014977867967,2.5340030434758444e-13,0.00031381055409476777,0.343638663622873,0.0007617600882598008,1.0528797999781887,0.0058941353828468575,8.76226896340835,0.09022893986820094,140.28970653456003,3.3503340596252027e-16,3.664495232768145e-16,5.809003105679378e-16,1.199716059085095e-15,2.2728749772029107e-15,4.015057226989626,6.954283102295816,44.119980164669414,2.217975564189372e-16,2.3865023546219543e-16,3.790776723330613e-16,7.559670736977268e-16,1.2075167009102565e-15,0.0004350806558412522,0.008093678600856375,0.042568312456435956,3.247439970455764,0.9999999999999293,0.2087556515758066,0.1289001650123559,0.06775628143842839,3.6296903126051035e-15,10
0.08000000000000006,0.9999999999999204,-8.977062698073152e-16,0.5523336017474599,-5.0344932114529135e-15,2.687897437282042,-1.62627927922552e-13,9.710554246808275,8.79587919291663e-12,0.00041006254736919396,0.34355658021053875,0.0009944505486949929,1.052507176373122,0.0076881584161862405,8.75821704016718,0.11759883320420009,140.21048303707582,3.3512153778081213e-16,3.6654591922487164e-16,5.810531186154506e-16,1.200031648981026e-15,2.2734728656550055e-15,4.016113403142998,6.956112453052528,44.13158609412514,2.1686048597334404e-16,2.376873915652019e-16,3.7281719405756304e-16,7.903893095156841e-16,1.1862200900112613e-15,0.005106471480916016,0.007144000353564813,0.32867202011897706,3.2474398047612056,0.9999999999999204,0.20875567301082326,0.12890018522703847,0.06775639429174983,3.619570838300717e-15,10
0.09000000000000007,0.9999999999999117,-1.0285707425757365e-15,0.5523336019495495,-5.7026715520044425e-15,2.6878011317824226,-3.9511954329858514e-13,9.710035315860335,2.3717090648996044e-11,0.0005189205118994182,0.3434639024122726,0.0012570697744125649,1.052087656341662,0.009709259732570306,8.753667378025956,0.14837966994316593,140.12175423764864,3.352210563775665e-16,3.666547696907918e-16,5.812256697185139e-16,1.2003880136198322e-15,2.2741480022960207e-15,4.017306039023502,6.958178158989478,44.14469152909574,2.1457482470114648e-16,2.356033116961628e-16,3.774375501523328e-16,7.586734037082388e-16,1.1884006548608024e-15,0.009922951377956275,0.003106400059952111,0.644492092216734,3.2474396391056306,0.9999999999999117,0.20875569444179873,0.12890020543886016,0.06775615411726757,3.608397833496963e-15,10
