time,mass,momentum,energy,entropy,temperature,heat flux,4th moment,5th moment,6th moment,7th moment,L1 norm,L2 norm,L3 norm,Linfinity norm,minimum,rank
0.0,0.9999999999999998,-1.965872736486863e-18,0.259947183943243,2.8456038773135566,0.4999999999999991,8.504940872853767e-19,0.7499999999999705,-4.089523786172015e-18,1.874999999998909,-6.271324491087256e-18,0.9999999999999998,0.26726455138312133,0.18567103305866442,0.13459299026670865,1.0431573450200498e-17,7
0.010000000000000005,0.9999999999999823,-4.9557250765888943e-17,0.25994718394390837,2.845603594542171,0.4999996529871626,2.845868707723287e-16,0.7499989590128756,1.1378331223320945e-15,1.874996096490074,3.849951516035665e-15,0.9999999999999823,0.2672645837568073,0.18567105833131103,0.13459298799021366,1.0427202818400965e-17,7
0.020000000000000014,0.9999999999999687,-8.544137805984375e-17,0.2599471839488034,2.8456033117768045,0.4999987436543369,6.179399694169292e-16,0.7499962318181006,2.737155628833223e-15,1.8749858725233772,1.1641907971232223e-14,0.9999999999999687,0.26726461612960734,0.18567108360318643,0.13459298092111457,1.0416301918460042e-17,7
0.030000000000000023,0.9999999999999563,-1.2744330669446115e-16,0.2599471839622615,2.845603029026119,0.49999727373959063,6.90522434425387e-16,0.7499918255980612,2.9846061399782e-15,1.874969362412328,1.189793469096815e-14,0.9999999999999563,0.26726464850046006,0.18567110887341376,0.13459296905907617,1.0397604095781663e-17,7
0.04000000000000003,0.9999999999999417,-1.7843553715211728e-16,0.2599471839886105,2.8456027462987628,0.49999524615483176,7.217186578727629e-16,0.7499857523783792,2.9845908933851494e-15,1.8749466235846686,1.0651390183811886e-14,0.9999999999999417,0.26726468086830424,0.1856711341411164,0.13459295240416738,1.0372391583076845e-17,7
0.05000000000000004,0.9999999999999268,-2.1791193117537758e-16,0.25994718403217093,2.845602463603389,0.4999926649827505,1.0715479237699988e-15,0.7499780290120037,4.8647558556361506e-15,1.8749177364928387,2.019047364194837e-14,0.9999999999999268,0.2672647132320822,0.18567115940542003,0.1345929309562586,1.0341083693049886e-17,7
0.060000000000000046,0.9999999999999152,-2.614379897194607e-16,0.2599471840972524,2.8456021809486147,0.4999895354725069,1.2157158960079961e-15,0.7499686771568694,5.599989771215303e-15,1.8748828044880435,2.4050331631818647e-14,0.9999999999999152,0.2672647455907381,0.18567118466545215,0.13459290471518134,1.0303947897474852e-17,7
0.07000000000000005,0.9999999999999034,-3.004358101275223e-16,0.2599471841881482,2.8456018983430336,0.49998586403417794,1.4158409823239806e-15,0.7499577232471331,6.685972406955936e-15,1.874841953658167,2.9837230234273926e-14,0.9999999999999034,0.2672647779432167,0.1856712099203401,0.13459287368072528,1.0259732144052966e-17,7
0.08000000000000006,0.9999999999998958,-3.279872508028629e-16,0.2599471843091362,2.8456016157952067,0.49998165823198054,1.6506152218968232e-15,0.7499451984580544,7.817360243834136e-15,1.8747953326299482,3.523517130735003e-14,0.9999999999998958,0.267264810288467,0.18567123516921483,0.13459283785263995,1.0210087074583778e-17,7
0.09000000000000007,0.9999999999998849,-3.595764975377648e-16,0.2599471844644717,2.8456013333136454,0.4999769267762574,1.5625140545034825e-15,0.7499311386645534,7.024244331804361e-15,1.8747431123357217,2.877202192859765e-14,0.9999999999998849,0.2672648426254388,0.18567126041120782,0.1345927972306316,1.0155631068943838e-17,7
