time,mass,momentum,energy,heat flux,4th moment,5th moment,6th moment,7th moment,moment 0 continuity error,moment 1 continuity error,moment 2 continuity error,moment 3 continuity error,moment 4 continuity error,moment 5 continuity error,moment 6 continuity error,moment 7 continuity error,moment 0 norm error,moment 1 norm error,moment 2 norm error,moment 3 norm error,moment 4 norm error,moment 5 norm error,moment 6 norm error,moment 7 norm error,representability error in v^0,representability error in v^1,representability error in v^2,representability error in v^3,representability error in v^4,representability error in v^5,representability error in v^6,representability error in v^7,entropy,L1 norm,L2 norm,L3 norm,Linfinity norm,minimum,rank
0.0,1.0,4.0427829133365376e-19,0.2599471839432432,-1.2602181689723276e-18,0.7499999999999711,3.397204944581803e-18,1.87499999999891,4.4586739308523546e-18,8.174800987008128e-33,0.002342730847412331,1.5472248841142268e-34,0.005271144406677351,4.282612622862344e-33,0.03294465254169771,4.4196673245594937e-32,0.40357199363129065,0.15343225743158478,0.10849298968263364,0.13287623269574364,0.2100957711104855,0.3930531969516608,0.8337917427760948,1.9554149650780253,4.985349528016601,4.920500528399973e-16,4.543153268349353e-16,5.00325498977987e-16,1.0594382651734108e-15,1.6936490952992583e-15,4.248185593538625e-15,1.0055443767930995e-14,2.7136682815781597e-14,2.845603877313557,1.0,0.26726455138312144,0.18567103305866448,0.13464479920966416,1.0422168548793889e-17,10
0.010000000000000005,0.9999999999999875,-1.924880896118004e-15,0.25000000000000117,-3.628132945657639e-15,0.7499999880242557,-8.915492837629831e-15,1.8749999550921028,-1.4403563889098434e-14,1.2522331387426816e-8,1.0405672778629986e-12,3.129858519423934e-9,2.341167562903821e-12,7.0405521554337704e-9,1.4631617223873294e-11,4.3993267909768275e-8,1.7922898076848762e-10,0.00025219166311245115,0.0001783264351455275,0.0002184043868780255,0.00034532765675348204,0.0006460488888726983,0.0013704766508691557,0.0032140526403836096,0.008194258558882197,4.920511381407353e-16,2.0172674661190986e-9,6.228712921109832e-10,5.8984849780198076e-5,6.03180658104858e-5,2.0819446953466767,4.009635354367436,21.86461267089286,2.910241995706783,0.9999999999999875,0.25197943725526417,0.16697184973262494,0.089763730970187,2.0802816079605605e-17,10
0.020000000000000014,0.9999999999999687,-1.691803013729967e-15,0.2500000000000016,-4.9750854307316e-15,0.7499999880299575,-1.2469678214669491e-14,1.8749999551205343,-7.012935780214026e-15,1.2516569308000376e-8,4.6362668056325836e-12,3.1258157707228308e-9,1.04292260768446e-11,7.025605533267829e-9,6.516782668878352e-11,4.386331488674122e-8,7.981241652036589e-10,0.00025243631823936854,0.00017849943244482283,0.00021861626443310205,0.0003456626645830368,0.0006466756311327369,0.0013718061719755143,0.0032171706437582955,0.008202207938901246,4.851294050750109e-16,3.833827355935146e-9,6.900288863267372e-9,2.5873822643812558e-5,0.00014708893904882007,0.18667726619307862,1.8681808195150693,8.142917609558081,2.910241995706641,0.9999999999999687,0.25197943725526956,0.16697184973263182,0.08976371382965152,2.080280716952333e-17,10
0.030000000000000023,0.9999999999999498,5.840736359035536e-16,0.2500000000000018,-3.573850079053864e-15,0.7499999880396648,-9.362461175333338e-15,1.8749999551689043,2.1015307907063054e-14,1.2506621276087705e-8,1.0795425251386534e-11,3.1188408377848376e-9,2.4276459205079222e-11,6.999835975673473e-9,1.5164510885615753e-10,4.36394170142754e-8,1.8566392047115935e-9,0.0002527923473966874,0.0001787511830762631,0.00021892459472782814,0.00034615017758451934,0.000647587684444307,0.001373740929219716,0.00322170805169245,0.008213776104690575,6.483034962736967e-16,2.634524598733111e-9,2.188793172125215e-8,7.724530947337297e-6,0.00019863739625338098,0.02365438034809981,1.033372581037715,6.8385933319628505,2.9102419957065004,0.9999999999999498,0.25197943725527755,0.16697184973264317,0.08976369697216606,2.0802800915082054e-17,10
0.04000000000000003,0.999999999999933,2.5897805268134863e-15,0.2500000000000025,-1.749231197389847e-15,0.7499999880533712,-1.928958470539875e-15,1.8749999552371714,8.0259131339365e-14,1.2492495094950043e-8,1.9510211111794136e-11,3.1089467934531127e-9,4.3854084837622076e-11,6.963320263727873e-9,2.7381393903392184e-10,4.33224894975743e-8,3.3508658574068142e-9,0.00025323816092875066,0.0001790664208479298,0.00021931068057194582,0.0003467606329043995,0.0006487297417727664,0.001376163598664034,0.003227389715162856,0.008228261561131482,5.017922274181158e-16,2.504256003339171e-9,1.9079367130023594e-8,4.188124698550869e-6,9.533911725011061e-5,0.00800777078252556,0.26853949076720957,7.318838507939872,2.910241995706363,0.999999999999933,0.2519794372552883,0.1669718497326592,0.08976368054813108,2.0802795653960208e-17,10
0.05000000000000004,0.9999999999999143,5.568966256462383e-15,0.25000000000000294,-1.7836036049650663e-16,0.7499999880710607,6.566902841508251e-17,1.8749999553252532,9.869387320227286e-14,1.2474201542560449e-8,3.076949374311425e-11,3.0961521275507783e-9,6.912122835135165e-11,6.9161671786736675e-9,4.3132023906757797e-10,4.2913828847644486e-8,5.275262706664892e-9,0.00025375903267131064,0.0001794347327892224,0.0002197617687331162,0.00034747386591181713,0.0006500640785481102,0.0013789941544106673,0.0032340279568034195,0.008245185822948371,5.200773205724655e-16,4.744124189726079e-9,1.2701119386955386e-8,5.298190845838468e-6,4.0204151557975374e-5,0.007697089280544324,0.07183112679388218,7.2895556874490115,2.9102419957062233,0.9999999999999143,0.25197943725530125,0.16697184973267928,0.08976366485037322,2.0802789939614538e-17,10
0.060000000000000046,0.9999999999998985,7.607746351163054e-15,0.2500000000000038,8.348117135273958e-16,0.749999988092718,2.4791299328484723e-15,1.87499995543306,1.2720094571312865e-13,1.2451754440164367e-8,4.455885993001731e-11,3.080480731569809e-9,1.0002501745583583e-10,6.858517246192094e-9,6.237064946336437e-10,4.241510848283321e-8,7.62267727631655e-9,0.0002543438074128937,0.00017984823097446238,0.00022026819851481857,0.00034827460170437755,0.0006515621180446501,0.0013821719760700622,0.003241480609198897,0.008264186432929274,5.251366788043137e-16,1.2518472893216353e-8,9.511322469305139e-9,9.82305229287672e-6,2.1067281232399232e-5,0.010333454457836693,0.028172666650882628,7.41943624522563,2.9102419957060874,0.9999999999998985,0.2519794372553172,0.16697184973270415,0.08976365038512964,2.0802785924868927e-17,10
0.07000000000000005,0.9999999999998755,1.031428215088898e-14,0.25000000000000316,3.4573492171193444e-15,0.7499999881183184,1.153485439201323e-14,1.874999955560468,1.887716539040808e-13,1.2425171603955764e-8,6.0860635353952e-11,3.0619620927927678e-9,1.36500705130529e-10,6.790542883069586e-9,8.504132006687655e-10,4.182837600428305e-8,1.0384374592853835e-8,0.00025498355487924685,0.00018030060074616762,0.00022082223607268714,0.0003491506120004483,0.000653200983242237,0.001385648534153978,0.0032496338606110755,0.008284973226937409,5.440123769961386e-16,3.126878886709547e-8,1.0585530978250023e-8,1.8028525896088542e-5,1.803044086179966e-5,0.013983357114753578,0.021664256856728018,7.464431158041574,2.9102419957059382,0.9999999999998755,0.2519794372553339,0.16697184973273207,0.08976363786974041,2.080278081285109e-17,10
0.08000000000000006,0.9999999999998607,1.306584081563846e-14,0.2500000000000044,5.515650722991069e-15,0.749999988147846,1.7563354523082652e-14,1.8749999557073556,2.347519517007806e-13,1.2394473292359012e-8,7.96539108760125e-11,3.0406308557480515e-9,1.784718198043e-10,6.712447063486109e-9,1.1107806264408745e-9,4.1156040469100406e-8,1.3550072028654174e-8,0.00025567085809448625,0.00018078659751039473,0.0002214174581171872,0.0003500917406875292,0.0006549616737941927,0.0013893835228404711,0.0032583931855087404,0.00830730521120888,5.620440956322232e-16,7.044634312287188e-8,1.9605214986705657e-8,3.104816747312507e-5,2.6065836126305734e-5,0.01839325801095408,0.025518769051364385,7.514797781345353,2.910241995705805,0.9999999999998607,0.2519794372553549,0.16697184973276558,0.08976362801376786,2.080277924621437e-17,10
0.09000000000000007,0.999999999999847,1.473854431505136e-14,0.2500000000000062,6.151214681948392e-15,0.74999998818127,1.957913700076753e-14,1.8749999558735622,2.6518145951932204e-13,1.2359683229810996e-8,1.0091457377049602e-10,3.0165270155990084e-9,2.2585034312722151e-10,6.624463337756579e-9,1.404050897516466e-9,4.0400867293028255e-8,1.7107980292744854e-8,0.0002563994141219426,0.00018130176441788343,0.00022204840614504465,0.0003510893571141394,0.0006568280432300839,0.001393342690293337,0.003267678256215734,0.008330977589549742,4.3179567882833805e-16,2.0894291604076775e-8,4.3637314041715985e-8,7.250690742557022e-6,4.583482568109955e-5,0.0033643421307571085,0.03554866143081907,1.0731704468866334,2.910241995705675,0.999999999999847,0.25197943725537847,0.1669718497328034,0.0897636211972848,2.0802776895709395e-17,10
