time,mass,momentum,energy,entropy,temperature,heat flux,4th moment,5th moment,6th moment,7th moment,L1 norm,L2 norm,L3 norm,Linfinity norm,minimum
2.3956899999938885,1.0000000003508163,6.483915538336928e-12,0.2599472040502752,2.8437525599771196,0.51691933878929,-1.2254795835505144e-11,0.7987586710370828,-2.4372771369082476e-10,2.0443371317196677,-9.345245240632502e-10,1.0000000003978924,0.2672790979205582,0.1853829242971101,0.13503393386228255,-3.198630195546221e-11
2.400694999993699,1.000000000351567,6.495229049093411e-12,0.25994720406977906,2.8437513120180324,0.5169579380346204,-1.2188606693867398e-11,0.7988009714725774,-2.4460067423527935e-10,2.044346399105292,-9.56344406200264e-10,1.0000000004006058,0.2672791044918508,0.1853823613433718,0.13503777588596227,-3.300423245624866e-11
2.4056999999935096,1.0000000003522844,6.505468945589249e-12,0.25994720408904043,2.8437500998014626,0.5169962027187163,-1.2118037479637864e-11,0.7988424459769511,-2.454352540296042e-10,2.0443545742979423,-9.780336405389254e-10,1.0000000004032887,0.2672791132720779,0.18538180598733456,0.13504162126040228,-3.40135405433836e-11
2.41070499999332,1.0000000003530132,6.516409495880594e-12,0.2599472041080729,2.8437489230247137,0.5170341333681044,-1.2038866858434232e-11,0.7988831048948265,-2.4621871544654866e-10,2.044361717044289,-9.995399585327556e-10,1.000000000406139,0.267279123917638,0.1853812573779122,0.13504546965379635,-3.510246432009657e-11
2.4157099999931306,1.0000000003537375,6.52810275691832e-12,0.259947204126875,2.843747780484207,0.5170717305418424,-1.1950275779042661e-11,0.7989229586146674,-2.469488688585102e-10,2.0443678867795216,-1.0208560843991306e-9,1.0000000004089469,0.2672791369081098,0.1853807164940961,0.13504932087667923,-3.61624225871092e-11
2.420714999992941,1.0000000003544567,6.539034875843708e-12,0.25994720414544764,2.843746672122209,0.5171089948311781,-1.1853213478252853e-11,0.7989620175661908,-2.4762768977671474e-10,2.0443731426139835,-1.0419842678575583e-9,1.0000000004119514,0.2672791516896573,0.18538018202165274,0.1350531745571423,-3.731974214187968e-11
2.4257199999927517,1.0000000003551708,6.551043324617371e-12,0.25994720416379224,2.843745596573055,0.5171459268591656,-1.1750935358638024e-11,0.7990002922177615,-2.482673940832226e-10,2.0443775433199893,-1.0629640869222988e-9,1.0000000004148977,0.2672791688963443,0.18537965527635347,0.13505703053113693,-3.84391686989899e-11
2.430724999992562,1.0000000003559164,6.561971711515594e-12,0.25994720418191997,2.843744553748624,0.5171825272803001,-1.1643636396171204e-11,0.799037793073839,-2.4886527468783934e-10,2.0443811473187172,-1.0837773773309401e-9,1.0000000004180416,0.267279188018708,0.1853791350459157,0.13506088846669587,-3.965050002217902e-11
2.4357299999923727,1.0000000003565939,6.574496968971694e-12,0.2599472041998064,2.84374354255363,0.5172187967800415,-1.1523521694769352e-11,0.7990745306721774,-2.493969211852273e-10,2.0443840126687918,-1.1043289130916768e-9,1.0000000004211276,0.26727920945367145,0.18537862211756628,0.13506474813977434,-4.0866172323645236e-11
2.4407349999921832,1.0000000003573322,6.585739161248084e-12,0.2599472042174868,2.8437425623505463,0.5172547360746215,-1.1392144192779504e-11,0.7991105155816112,-2.4986563433403294e-10,2.0443861970535213,-1.1246286049236727e-9,1.000000000424297,0.2672792331961861,0.18537811639060325,0.1350686092930869,-4.20897034372145e-11
